day,month,year,hour,VALOR_LECTURA,holiday
11,4,2022,22,0.0,False
11,4,2022,23,0.0,False
12,4,2022,0,0.0,False
12,4,2022,1,0.0,False
12,4,2022,2,1.6,False
12,4,2022,3,0.0,False
12,4,2022,4,0.0,False
12,4,2022,5,0.0,False
12,4,2022,6,0.0,False
12,4,2022,7,0.0,False
12,4,2022,8,0.0,False
12,4,2022,9,0.0,False
12,4,2022,10,0.0,False
12,4,2022,11,0.0,False
12,4,2022,12,0.0,False
12,4,2022,13,0.0,False
12,4,2022,14,0.0,False
12,4,2022,15,0.0,False
12,4,2022,16,0.0,False
12,4,2022,17,0.0,False
12,4,2022,18,0.0,False
12,4,2022,19,0.0,False
12,4,2022,20,0.0,False
12,4,2022,21,0.0,False
12,4,2022,22,0.0,False
12,4,2022,23,0.0,False
13,4,2022,0,0.0,False
13,4,2022,1,0.0,False
13,4,2022,2,0.0,False
13,4,2022,3,0.0,False
13,4,2022,4,0.1,False
13,4,2022,5,0.0,False
13,4,2022,6,0.7,False
13,4,2022,7,0.4,False
13,4,2022,8,0.5,False
13,4,2022,9,0.75,False
13,4,2022,10,0.35,False
13,4,2022,11,0.0,False
13,4,2022,12,1.1,False
13,4,2022,13,0.5,False
13,4,2022,14,0.3,False
13,4,2022,15,0.0,False
13,4,2022,16,0.0,False
13,4,2022,17,0.0,False
13,4,2022,18,0.0,False
13,4,2022,19,0.0,False
13,4,2022,20,0.0,False
13,4,2022,21,0.0,False
13,4,2022,22,0.0,False
13,4,2022,23,0.0,False
14,4,2022,0,0.0,False
14,4,2022,1,0.0,False
14,4,2022,2,0.0,False
14,4,2022,3,0.0,False
14,4,2022,4,0.0,False
14,4,2022,5,0.0,False
14,4,2022,6,0.0,False
14,4,2022,7,0.0,False
14,4,2022,8,0.0,False
14,4,2022,9,0.0,False
14,4,2022,10,0.0,False
14,4,2022,11,0.0,False
14,4,2022,12,0.0,False
14,4,2022,13,0.0,False
14,4,2022,14,0.0,False
14,4,2022,15,0.0,False
14,4,2022,16,0.0,False
14,4,2022,17,0.0,False
14,4,2022,18,0.0,False
14,4,2022,19,0.0,False
14,4,2022,20,0.0,False
14,4,2022,21,0.0,False
14,4,2022,22,0.0,False
14,4,2022,23,0.0,False
15,4,2022,0,0.0,True
15,4,2022,1,0.0,True
15,4,2022,2,0.0,True
15,4,2022,3,0.0,True
15,4,2022,4,0.0,True
15,4,2022,5,0.0,True
15,4,2022,6,0.0,True
15,4,2022,7,0.0,True
15,4,2022,8,0.0,True
15,4,2022,9,0.0,True
15,4,2022,10,0.0,True
15,4,2022,11,0.0,True
15,4,2022,12,0.0,True
15,4,2022,13,0.0,True
15,4,2022,14,0.0,True
15,4,2022,15,0.0,True
15,4,2022,16,0.0,True
15,4,2022,17,0.0,True
15,4,2022,18,0.0,True
15,4,2022,19,0.0,True
15,4,2022,20,0.0,True
15,4,2022,21,0.0,True
15,4,2022,22,0.0,True
15,4,2022,23,0.0,True
16,4,2022,0,0.0,False
16,4,2022,1,0.0,False
16,4,2022,2,0.0,False
16,4,2022,3,0.0,False
16,4,2022,4,0.0,False
16,4,2022,5,0.0,False
16,4,2022,6,0.0,False
16,4,2022,7,0.0,False
16,4,2022,8,0.0,False
16,4,2022,9,0.0,False
16,4,2022,10,0.0,False
16,4,2022,11,0.0,False
16,4,2022,12,0.0,False
16,4,2022,13,0.0,False
16,4,2022,14,0.0,False
16,4,2022,15,0.0,False
16,4,2022,16,0.0,False
16,4,2022,17,0.0,False
16,4,2022,18,0.0,False
16,4,2022,19,0.0,False
16,4,2022,20,0.0,False
16,4,2022,21,0.0,False
16,4,2022,22,0.0,False
16,4,2022,23,0.0,False
17,4,2022,0,0.0,False
17,4,2022,1,0.0,False
17,4,2022,2,0.0,False
17,4,2022,3,0.0,False
17,4,2022,4,0.0,False
17,4,2022,5,0.0,False
17,4,2022,6,0.0,False
17,4,2022,7,0.0,False
17,4,2022,8,0.0,False
17,4,2022,9,0.0,False
17,4,2022,10,0.0,False
17,4,2022,11,0.0,False
17,4,2022,12,0.0,False
17,4,2022,13,0.0,False
17,4,2022,14,0.0,False
17,4,2022,15,0.0,False
17,4,2022,16,0.0,False
17,4,2022,17,0.0,False
17,4,2022,18,0.0,False
17,4,2022,19,0.0,False
17,4,2022,20,0.0,False
17,4,2022,21,0.0,False
17,4,2022,22,0.0,False
17,4,2022,23,0.0,False
18,4,2022,0,0.0,True
18,4,2022,1,0.0,True
18,4,2022,2,0.0,True
18,4,2022,3,0.0,True
18,4,2022,4,0.0,True
18,4,2022,5,0.0,True
18,4,2022,6,0.0,True
18,4,2022,7,0.0,True
18,4,2022,8,0.0,True
18,4,2022,9,0.0,True
18,4,2022,10,0.0,True
18,4,2022,11,0.0,True
18,4,2022,12,0.0,True
18,4,2022,13,0.0,True
18,4,2022,14,0.0,True
18,4,2022,15,0.0,True
18,4,2022,16,0.0,True
18,4,2022,17,0.0,True
18,4,2022,18,0.0,True
18,4,2022,19,0.0,True
18,4,2022,20,0.0,True
18,4,2022,21,0.0,True
18,4,2022,22,0.0,True
18,4,2022,23,0.0,True
19,4,2022,0,0.0,False
19,4,2022,1,0.0,False
19,4,2022,2,0.0,False
19,4,2022,3,0.0,False
19,4,2022,4,0.0,False
19,4,2022,5,0.0,False
19,4,2022,6,0.0,False
19,4,2022,7,0.0,False
19,4,2022,8,0.0,False
19,4,2022,9,0.0,False
19,4,2022,10,0.0,False
19,4,2022,11,0.0,False
19,4,2022,12,0.0,False
19,4,2022,13,0.0,False
19,4,2022,14,0.0,False
19,4,2022,15,0.0,False
19,4,2022,16,0.0,False
19,4,2022,17,0.0,False
19,4,2022,18,0.0,False
19,4,2022,19,0.3,False
19,4,2022,20,0.0,False
19,4,2022,21,0.0,False
19,4,2022,22,0.0,False
19,4,2022,23,0.0,False
20,4,2022,0,0.0,False
20,4,2022,1,0.0,False
20,4,2022,2,0.0,False
20,4,2022,3,0.0,False
20,4,2022,4,0.0,False
20,4,2022,5,0.0,False
20,4,2022,6,0.0,False
20,4,2022,7,0.0,False
20,4,2022,8,0.0,False
20,4,2022,9,0.0,False
20,4,2022,10,0.0,False
20,4,2022,11,0.0,False
20,4,2022,12,0.0,False
20,4,2022,13,0.0,False
20,4,2022,14,0.2,False
20,4,2022,15,0.0,False
20,4,2022,16,0.1,False
20,4,2022,17,0.1,False
20,4,2022,18,0.0,False
20,4,2022,19,1.2,False
20,4,2022,20,0.0,False
20,4,2022,21,0.0,False
20,4,2022,22,0.0,False
20,4,2022,23,0.1,False
21,4,2022,0,0.0,False
21,4,2022,1,0.4,False
21,4,2022,2,0.0,False
21,4,2022,3,0.35,False
21,4,2022,4,0.4,False
21,4,2022,5,0.35,False
21,4,2022,6,0.65,False
21,4,2022,7,0.15000000000000002,False
21,4,2022,8,0.7,False
21,4,2022,9,1.3,False
21,4,2022,10,1.25,False
21,4,2022,11,0.75,False
21,4,2022,12,0.3,False
21,4,2022,13,0.0,False
21,4,2022,14,1.05,False
21,4,2022,15,0.95,False
21,4,2022,16,0.3,False
21,4,2022,17,0.0,False
21,4,2022,18,0.0,False
21,4,2022,19,0.0,False
21,4,2022,20,0.0,False
21,4,2022,21,0.0,False
21,4,2022,22,0.0,False
21,4,2022,23,0.0,False
22,4,2022,0,0.0,False
22,4,2022,1,0.0,False
22,4,2022,2,0.0,False
22,4,2022,3,0.0,False
22,4,2022,4,0.0,False
22,4,2022,5,0.0,False
22,4,2022,6,0.0,False
22,4,2022,7,0.0,False
22,4,2022,8,0.0,False
22,4,2022,9,0.0,False
22,4,2022,10,0.0,False
22,4,2022,11,0.0,False
22,4,2022,12,0.0,False
22,4,2022,13,0.0,False
22,4,2022,14,0.0,False
22,4,2022,15,0.0,False
22,4,2022,16,0.0,False
22,4,2022,17,0.0,False
22,4,2022,18,0.0,False
22,4,2022,19,0.0,False
22,4,2022,20,0.0,False
22,4,2022,21,0.0,False
22,4,2022,22,0.0,False
22,4,2022,23,0.0,False
23,4,2022,0,0.0,False
23,4,2022,1,0.0,False
23,4,2022,2,0.0,False
23,4,2022,3,0.0,False
23,4,2022,4,0.0,False
23,4,2022,5,0.1,False
23,4,2022,6,0.1,False
23,4,2022,7,0.0,False
23,4,2022,8,0.1,False
23,4,2022,9,0.0,False
23,4,2022,10,4.1,False
23,4,2022,11,0.4,False
23,4,2022,12,0.7,False
23,4,2022,13,0.0,False
23,4,2022,14,5.4,False
23,4,2022,15,0.1,False
23,4,2022,16,0.0,False
23,4,2022,17,0.0,False
23,4,2022,18,0.1,False
23,4,2022,19,0.0,False
23,4,2022,20,0.0,False
23,4,2022,21,0.0,False
23,4,2022,22,0.0,False
23,4,2022,23,0.0,False
24,4,2022,0,0.0,False
24,4,2022,1,0.0,False
24,4,2022,2,0.0,False
24,4,2022,3,0.0,False
24,4,2022,4,0.0,False
24,4,2022,5,0.0,False
24,4,2022,6,0.0,False
24,4,2022,7,0.0,False
24,4,2022,8,0.0,False
24,4,2022,9,0.0,False
24,4,2022,10,0.0,False
24,4,2022,11,0.0,False
24,4,2022,12,0.0,False
24,4,2022,13,0.0,False
24,4,2022,14,0.0,False
24,4,2022,15,0.0,False
24,4,2022,16,0.0,False
24,4,2022,17,0.0,False
24,4,2022,18,0.0,False
24,4,2022,19,0.0,False
24,4,2022,20,0.0,False
24,4,2022,21,0.0,False
24,4,2022,22,0.0,False
24,4,2022,23,0.0,False
25,4,2022,0,0.0,False
25,4,2022,1,0.0,False
25,4,2022,2,0.0,False
25,4,2022,3,0.0,False
25,4,2022,4,0.0,False
25,4,2022,5,0.0,False
25,4,2022,6,0.0,False
25,4,2022,7,0.0,False
25,4,2022,8,0.0,False
25,4,2022,9,0.0,False
25,4,2022,10,0.0,False
25,4,2022,11,0.0,False
25,4,2022,12,0.0,False
25,4,2022,13,0.0,False
25,4,2022,14,0.0,False
25,4,2022,15,0.0,False
25,4,2022,16,0.0,False
25,4,2022,17,0.0,False
25,4,2022,18,0.0,False
25,4,2022,19,0.0,False
25,4,2022,20,0.0,False
25,4,2022,21,0.0,False
25,4,2022,22,0.0,False
25,4,2022,23,0.0,False
26,4,2022,0,0.0,False
26,4,2022,1,0.0,False
26,4,2022,2,0.0,False
26,4,2022,3,0.0,False
26,4,2022,4,0.0,False
26,4,2022,5,0.0,False
26,4,2022,6,0.0,False
26,4,2022,7,0.0,False
26,4,2022,8,0.0,False
26,4,2022,9,0.0,False
26,4,2022,10,0.0,False
26,4,2022,11,0.0,False
26,4,2022,12,0.0,False
26,4,2022,13,0.0,False
26,4,2022,14,0.0,False
26,4,2022,15,0.0,False
26,4,2022,16,0.0,False
26,4,2022,17,0.0,False
26,4,2022,18,0.0,False
26,4,2022,19,0.0,False
26,4,2022,20,0.0,False
26,4,2022,21,0.0,False
26,4,2022,22,0.0,False
26,4,2022,23,0.0,False
27,4,2022,0,0.0,False
27,4,2022,1,0.0,False
27,4,2022,2,0.0,False
27,4,2022,3,0.0,False
27,4,2022,4,0.0,False
27,4,2022,5,0.0,False
27,4,2022,6,0.0,False
27,4,2022,7,0.0,False
27,4,2022,8,0.0,False
27,4,2022,9,0.0,False
27,4,2022,10,0.0,False
27,4,2022,11,0.0,False
27,4,2022,12,0.0,False
27,4,2022,13,0.0,False
27,4,2022,14,0.0,False
27,4,2022,15,0.0,False
27,4,2022,16,0.0,False
27,4,2022,17,0.0,False
27,4,2022,18,0.0,False
27,4,2022,19,0.0,False
27,4,2022,20,0.0,False
27,4,2022,21,0.0,False
27,4,2022,22,0.0,False
27,4,2022,23,0.0,False
28,4,2022,0,0.0,False
28,4,2022,1,0.0,False
28,4,2022,2,0.0,False
28,4,2022,3,0.0,False
28,4,2022,4,0.0,False
28,4,2022,5,0.0,False
28,4,2022,6,0.0,False
28,4,2022,7,0.0,False
28,4,2022,8,0.0,False
28,4,2022,9,0.0,False
28,4,2022,10,0.0,False
28,4,2022,11,0.0,False
28,4,2022,12,0.0,False
28,4,2022,13,0.0,False
28,4,2022,14,0.0,False
28,4,2022,15,0.0,False
28,4,2022,16,0.0,False
28,4,2022,17,0.0,False
28,4,2022,18,0.0,False
28,4,2022,19,0.0,False
28,4,2022,20,0.0,False
28,4,2022,21,0.0,False
28,4,2022,22,0.0,False
28,4,2022,23,0.0,False
29,4,2022,0,0.0,False
29,4,2022,1,0.0,False
29,4,2022,2,0.0,False
29,4,2022,3,0.0,False
29,4,2022,4,0.0,False
29,4,2022,5,0.0,False
29,4,2022,6,0.0,False
29,4,2022,7,0.0,False
29,4,2022,8,0.0,False
29,4,2022,9,0.0,False
29,4,2022,10,0.0,False
29,4,2022,11,0.0,False
29,4,2022,12,0.0,False
29,4,2022,13,0.0,False
29,4,2022,14,0.0,False
29,4,2022,15,0.0,False
29,4,2022,16,0.0,False
29,4,2022,17,0.0,False
29,4,2022,18,0.0,False
29,4,2022,19,0.0,False
29,4,2022,20,0.0,False
29,4,2022,21,0.0,False
29,4,2022,22,0.0,False
29,4,2022,23,0.0,False
30,4,2022,0,0.0,False
30,4,2022,1,0.0,False
30,4,2022,2,0.0,False
30,4,2022,3,0.0,False
30,4,2022,4,0.0,False
30,4,2022,5,0.0,False
30,4,2022,6,0.0,False
30,4,2022,7,0.0,False
30,4,2022,8,0.0,False
30,4,2022,9,0.0,False
30,4,2022,10,0.0,False
30,4,2022,11,0.0,False
30,4,2022,12,0.0,False
30,4,2022,13,0.0,False
30,4,2022,14,0.0,False
30,4,2022,15,0.0,False
30,4,2022,16,0.1,False
30,4,2022,17,0.0,False
30,4,2022,18,0.0,False
30,4,2022,19,0.0,False
30,4,2022,20,0.0,False
30,4,2022,21,0.0,False
30,4,2022,22,0.0,False
30,4,2022,23,0.0,False
1,5,2022,0,0.0,False
1,5,2022,1,0.0,False
1,5,2022,2,0.0,False
1,5,2022,3,0.7,False
1,5,2022,4,1.05,False
1,5,2022,5,1.25,False
1,5,2022,6,0.4,False
1,5,2022,7,0.45,False
1,5,2022,8,0.0,False
1,5,2022,9,0.0,False
1,5,2022,10,0.0,False
1,5,2022,11,0.0,False
1,5,2022,12,0.0,False
1,5,2022,13,0.0,False
1,5,2022,14,0.0,False
1,5,2022,15,0.0,False
1,5,2022,16,0.0,False
1,5,2022,17,0.0,False
1,5,2022,18,0.0,False
1,5,2022,19,0.0,False
1,5,2022,20,0.0,False
1,5,2022,21,0.0,False
1,5,2022,22,0.0,False
1,5,2022,23,0.0,False
2,5,2022,0,0.0,False
2,5,2022,1,0.0,False
2,5,2022,2,0.0,False
2,5,2022,3,0.0,False
2,5,2022,4,0.0,False
2,5,2022,5,0.0,False
2,5,2022,6,0.0,False
2,5,2022,7,0.0,False
2,5,2022,8,0.0,False
2,5,2022,9,0.0,False
2,5,2022,10,0.0,False
2,5,2022,11,0.0,False
2,5,2022,12,0.0,False
2,5,2022,13,0.0,False
2,5,2022,14,0.0,False
2,5,2022,15,0.0,False
2,5,2022,16,0.0,False
2,5,2022,17,0.0,False
2,5,2022,18,0.0,False
2,5,2022,19,0.0,False
2,5,2022,20,0.0,False
2,5,2022,21,0.0,False
2,5,2022,22,0.0,False
2,5,2022,23,0.0,False
3,5,2022,0,0.0,False
3,5,2022,1,0.0,False
3,5,2022,2,0.0,False
3,5,2022,3,0.0,False
3,5,2022,4,0.0,False
3,5,2022,5,0.0,False
3,5,2022,6,0.0,False
3,5,2022,7,0.0,False
3,5,2022,8,0.0,False
3,5,2022,9,0.0,False
3,5,2022,10,0.0,False
3,5,2022,11,0.0,False
3,5,2022,12,0.0,False
3,5,2022,13,0.0,False
3,5,2022,14,0.0,False
3,5,2022,15,0.0,False
3,5,2022,16,0.0,False
3,5,2022,17,0.0,False
3,5,2022,18,0.0,False
3,5,2022,19,0.0,False
3,5,2022,20,0.0,False
3,5,2022,21,0.0,False
3,5,2022,22,0.0,False
3,5,2022,23,0.0,False
4,5,2022,0,0.0,False
4,5,2022,1,0.0,False
4,5,2022,2,0.0,False
4,5,2022,3,0.0,False
4,5,2022,4,0.0,False
4,5,2022,5,0.0,False
4,5,2022,6,0.0,False
4,5,2022,7,0.0,False
4,5,2022,8,0.0,False
4,5,2022,9,0.0,False
4,5,2022,10,0.0,False
4,5,2022,11,0.0,False
4,5,2022,12,0.0,False
4,5,2022,13,0.0,False
4,5,2022,14,0.0,False
4,5,2022,15,0.0,False
4,5,2022,16,0.0,False
4,5,2022,17,0.0,False
4,5,2022,18,0.0,False
4,5,2022,19,0.0,False
4,5,2022,20,0.0,False
4,5,2022,21,0.0,False
4,5,2022,22,0.0,False
4,5,2022,23,0.0,False
5,5,2022,0,0.0,False
5,5,2022,1,0.0,False
5,5,2022,2,0.0,False
5,5,2022,3,0.0,False
5,5,2022,4,0.0,False
5,5,2022,5,0.0,False
5,5,2022,6,0.0,False
5,5,2022,7,0.0,False
5,5,2022,8,0.0,False
5,5,2022,9,0.0,False
5,5,2022,10,0.0,False
5,5,2022,11,0.0,False
5,5,2022,12,0.0,False
5,5,2022,13,1.25,False
5,5,2022,14,0.0,False
5,5,2022,15,0.4,False
5,5,2022,16,0.0,False
5,5,2022,17,0.0,False
5,5,2022,18,0.0,False
5,5,2022,19,0.0,False
5,5,2022,20,0.0,False
5,5,2022,21,0.0,False
5,5,2022,22,0.0,False
5,5,2022,23,0.0,False
6,5,2022,0,0.0,False
6,5,2022,1,0.0,False
6,5,2022,2,0.0,False
6,5,2022,3,0.0,False
6,5,2022,4,0.0,False
6,5,2022,5,0.0,False
6,5,2022,6,0.0,False
6,5,2022,7,0.0,False
6,5,2022,8,0.0,False
6,5,2022,9,0.0,False
6,5,2022,10,0.0,False
6,5,2022,11,0.0,False
6,5,2022,12,0.0,False
6,5,2022,13,0.0,False
6,5,2022,14,0.0,False
6,5,2022,15,0.0,False
6,5,2022,16,0.0,False
6,5,2022,17,0.0,False
6,5,2022,18,0.0,False
6,5,2022,19,0.0,False
6,5,2022,20,0.0,False
6,5,2022,21,0.0,False
6,5,2022,22,0.0,False
6,5,2022,23,0.0,False
7,5,2022,0,0.0,False
7,5,2022,1,0.0,False
7,5,2022,2,0.0,False
7,5,2022,3,0.0,False
7,5,2022,4,0.0,False
7,5,2022,5,0.1,False
7,5,2022,6,0.0,False
7,5,2022,7,0.0,False
7,5,2022,8,0.0,False
7,5,2022,9,0.0,False
7,5,2022,10,0.0,False
7,5,2022,11,0.0,False
7,5,2022,12,0.0,False
7,5,2022,13,0.0,False
7,5,2022,14,0.0,False
7,5,2022,15,0.0,False
7,5,2022,16,0.0,False
7,5,2022,17,0.0,False
7,5,2022,18,0.9,False
7,5,2022,19,0.0,False
7,5,2022,20,0.0,False
7,5,2022,21,0.0,False
7,5,2022,22,0.0,False
7,5,2022,23,0.0,False
8,5,2022,0,0.0,False
8,5,2022,1,0.0,False
8,5,2022,2,0.0,False
8,5,2022,3,0.0,False
8,5,2022,4,0.0,False
8,5,2022,5,0.0,False
8,5,2022,6,0.0,False
8,5,2022,7,0.0,False
8,5,2022,8,0.0,False
8,5,2022,9,0.0,False
8,5,2022,10,0.0,False
8,5,2022,11,0.0,False
8,5,2022,12,0.0,False
8,5,2022,13,0.0,False
8,5,2022,14,0.0,False
8,5,2022,15,8.5,False
8,5,2022,16,0.7,False
8,5,2022,17,0.7,False
8,5,2022,18,0.1,False
8,5,2022,19,0.0,False
8,5,2022,20,0.0,False
8,5,2022,21,0.0,False
8,5,2022,22,0.0,False
8,5,2022,23,0.0,False
9,5,2022,0,0.0,False
9,5,2022,1,0.0,False
9,5,2022,2,0.0,False
9,5,2022,3,0.0,False
9,5,2022,4,0.0,False
9,5,2022,5,0.0,False
9,5,2022,6,0.0,False
9,5,2022,7,0.0,False
9,5,2022,8,0.0,False
9,5,2022,9,0.0,False
9,5,2022,10,0.0,False
9,5,2022,11,0.0,False
9,5,2022,12,0.0,False
9,5,2022,13,0.0,False
9,5,2022,14,0.0,False
9,5,2022,15,0.0,False
9,5,2022,16,0.0,False
9,5,2022,17,0.0,False
9,5,2022,18,0.0,False
9,5,2022,19,0.0,False
9,5,2022,20,0.0,False
9,5,2022,21,0.0,False
9,5,2022,22,0.0,False
9,5,2022,23,0.0,False
10,5,2022,0,0.0,False
10,5,2022,1,0.0,False
10,5,2022,2,0.0,False
10,5,2022,3,0.0,False
10,5,2022,4,0.0,False
10,5,2022,5,0.0,False
10,5,2022,6,0.0,False
10,5,2022,7,0.0,False
10,5,2022,8,0.0,False
10,5,2022,9,0.0,False
10,5,2022,10,0.0,False
10,5,2022,11,0.0,False
10,5,2022,12,0.0,False
10,5,2022,13,0.0,False
10,5,2022,14,0.0,False
10,5,2022,15,0.0,False
10,5,2022,16,0.0,False
10,5,2022,17,0.0,False
10,5,2022,18,0.0,False
10,5,2022,19,0.0,False
10,5,2022,20,0.0,False
10,5,2022,21,0.0,False
10,5,2022,22,0.0,False
10,5,2022,23,0.0,False
11,5,2022,0,0.0,False
11,5,2022,1,0.0,False
11,5,2022,2,0.0,False
11,5,2022,3,0.0,False
11,5,2022,4,0.0,False
11,5,2022,5,0.0,False
11,5,2022,6,0.0,False
11,5,2022,7,0.0,False
11,5,2022,8,0.0,False
11,5,2022,9,0.0,False
11,5,2022,10,0.0,False
11,5,2022,11,0.0,False
11,5,2022,12,0.0,False
11,5,2022,13,0.0,False
11,5,2022,14,0.0,False
11,5,2022,15,0.0,False
11,5,2022,16,0.0,False
11,5,2022,17,0.0,False
11,5,2022,18,0.0,False
11,5,2022,19,0.0,False
11,5,2022,20,0.0,False
11,5,2022,21,0.0,False
11,5,2022,22,0.0,False
11,5,2022,23,0.0,False
12,5,2022,0,0.0,False
12,5,2022,1,0.0,False
12,5,2022,2,0.0,False
12,5,2022,3,0.0,False
12,5,2022,4,0.0,False
12,5,2022,5,0.0,False
12,5,2022,6,0.0,False
12,5,2022,7,0.0,False
12,5,2022,8,0.0,False
12,5,2022,9,0.0,False
12,5,2022,10,0.0,False
12,5,2022,11,0.0,False
12,5,2022,12,0.0,False
12,5,2022,13,0.0,False
12,5,2022,14,0.0,False
12,5,2022,15,0.0,False
12,5,2022,16,0.0,False
12,5,2022,17,0.0,False
12,5,2022,18,0.0,False
12,5,2022,19,0.0,False
12,5,2022,20,0.0,False
12,5,2022,21,0.0,False
12,5,2022,22,0.0,False
12,5,2022,23,0.0,False
13,5,2022,0,0.0,False
13,5,2022,1,0.0,False
13,5,2022,2,0.0,False
13,5,2022,3,0.0,False
13,5,2022,4,0.0,False
13,5,2022,5,0.0,False
13,5,2022,6,0.0,False
13,5,2022,7,0.0,False
13,5,2022,8,0.0,False
13,5,2022,9,0.0,False
13,5,2022,10,0.0,False
13,5,2022,11,0.0,False
13,5,2022,12,0.0,False
13,5,2022,13,0.0,False
13,5,2022,14,0.0,False
13,5,2022,15,0.0,False
13,5,2022,16,0.0,False
13,5,2022,17,0.0,False
13,5,2022,18,0.0,False
13,5,2022,19,0.0,False
13,5,2022,20,0.0,False
13,5,2022,21,0.0,False
13,5,2022,22,0.0,False
13,5,2022,23,0.0,False
14,5,2022,0,0.0,False
14,5,2022,1,0.0,False
14,5,2022,2,0.0,False
14,5,2022,3,0.0,False
14,5,2022,4,0.0,False
14,5,2022,5,0.0,False
14,5,2022,6,0.0,False
14,5,2022,7,0.0,False
14,5,2022,8,0.0,False
14,5,2022,9,0.0,False
14,5,2022,10,0.0,False
14,5,2022,11,0.0,False
14,5,2022,12,0.0,False
14,5,2022,13,0.0,False
14,5,2022,14,0.0,False
14,5,2022,15,0.0,False
14,5,2022,16,0.0,False
14,5,2022,17,0.0,False
14,5,2022,18,0.0,False
14,5,2022,19,0.0,False
14,5,2022,20,0.0,False
14,5,2022,21,0.0,False
14,5,2022,22,0.0,False
14,5,2022,23,0.0,False
15,5,2022,0,0.0,False
15,5,2022,1,0.0,False
15,5,2022,2,0.0,False
15,5,2022,3,0.0,False
15,5,2022,4,0.0,False
15,5,2022,5,0.0,False
15,5,2022,6,0.0,False
15,5,2022,7,0.0,False
15,5,2022,8,0.0,False
15,5,2022,9,0.0,False
15,5,2022,10,0.0,False
15,5,2022,11,0.0,False
15,5,2022,12,0.0,False
15,5,2022,13,0.0,False
15,5,2022,14,0.0,False
15,5,2022,15,0.0,False
15,5,2022,16,0.0,False
15,5,2022,17,0.0,False
15,5,2022,18,0.0,False
15,5,2022,19,0.0,False
15,5,2022,20,0.0,False
15,5,2022,21,0.0,False
15,5,2022,22,0.0,False
15,5,2022,23,0.0,False
16,5,2022,0,0.0,False
16,5,2022,1,0.0,False
16,5,2022,2,0.0,False
16,5,2022,3,0.0,False
16,5,2022,4,0.0,False
16,5,2022,5,0.0,False
16,5,2022,6,0.0,False
16,5,2022,7,0.0,False
16,5,2022,8,0.0,False
16,5,2022,9,0.0,False
16,5,2022,10,0.0,False
16,5,2022,11,0.0,False
16,5,2022,12,0.0,False
16,5,2022,13,0.0,False
16,5,2022,14,0.0,False
16,5,2022,15,0.0,False
16,5,2022,16,0.0,False
16,5,2022,17,0.0,False
16,5,2022,18,0.0,False
16,5,2022,19,0.0,False
16,5,2022,20,0.0,False
16,5,2022,21,0.0,False
16,5,2022,22,0.0,False
16,5,2022,23,0.0,False
17,5,2022,0,0.0,False
17,5,2022,1,0.0,False
17,5,2022,2,0.0,False
17,5,2022,3,0.0,False
17,5,2022,4,0.0,False
17,5,2022,5,0.0,False
17,5,2022,6,0.0,False
17,5,2022,7,0.0,False
17,5,2022,8,0.0,False
17,5,2022,9,0.0,False
17,5,2022,10,0.0,False
17,5,2022,11,0.0,False
17,5,2022,12,0.0,False
17,5,2022,13,0.0,False
17,5,2022,14,0.0,False
17,5,2022,15,0.0,False
17,5,2022,16,0.0,False
17,5,2022,17,0.0,False
17,5,2022,18,0.0,False
17,5,2022,19,0.0,False
17,5,2022,20,0.0,False
17,5,2022,21,0.0,False
17,5,2022,22,0.0,False
17,5,2022,23,0.0,False
18,5,2022,0,0.0,False
18,5,2022,1,0.0,False
18,5,2022,2,0.0,False
18,5,2022,3,0.0,False
18,5,2022,4,0.0,False
18,5,2022,5,0.0,False
18,5,2022,6,0.0,False
18,5,2022,7,0.0,False
18,5,2022,8,0.0,False
18,5,2022,9,0.0,False
18,5,2022,10,0.0,False
18,5,2022,11,0.0,False
18,5,2022,12,0.0,False
18,5,2022,13,0.0,False
18,5,2022,14,0.0,False
18,5,2022,15,0.0,False
18,5,2022,16,0.0,False
18,5,2022,17,0.0,False
18,5,2022,18,0.0,False
18,5,2022,19,0.0,False
18,5,2022,20,0.0,False
18,5,2022,21,0.0,False
18,5,2022,22,0.0,False
18,5,2022,23,0.0,False
19,5,2022,0,0.0,False
19,5,2022,1,0.0,False
19,5,2022,2,0.0,False
19,5,2022,3,0.0,False
19,5,2022,4,0.0,False
19,5,2022,5,0.0,False
19,5,2022,6,0.0,False
19,5,2022,7,0.0,False
19,5,2022,8,0.0,False
19,5,2022,9,0.0,False
19,5,2022,10,0.0,False
19,5,2022,11,0.0,False
19,5,2022,12,0.0,False
19,5,2022,13,0.0,False
19,5,2022,14,0.0,False
19,5,2022,15,0.0,False
19,5,2022,16,0.0,False
19,5,2022,17,0.0,False
19,5,2022,18,0.0,False
19,5,2022,19,0.0,False
19,5,2022,20,0.0,False
19,5,2022,21,0.0,False
19,5,2022,22,0.0,False
19,5,2022,23,0.0,False
20,5,2022,0,0.0,False
20,5,2022,1,0.0,False
20,5,2022,2,0.0,False
20,5,2022,3,0.0,False
20,5,2022,4,0.0,False
20,5,2022,5,0.0,False
20,5,2022,6,0.0,False
20,5,2022,7,0.0,False
20,5,2022,8,0.0,False
20,5,2022,9,0.0,False
20,5,2022,10,0.0,False
20,5,2022,11,0.0,False
20,5,2022,12,0.0,False
20,5,2022,13,0.0,False
20,5,2022,14,0.0,False
20,5,2022,15,0.0,False
20,5,2022,16,0.0,False
